Date,Episode,Hour,Action,Battery_Energy,System_Loss
2024-11-26,121,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,122,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,123,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,124,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,125,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,126,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,127,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,128,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,129,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,130,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,131,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,132,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,133,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,134,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,135,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,136,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,137,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,138,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,139,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,140,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,141,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,142,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,143,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,144,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,145,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,146,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,147,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,148,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,149,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,150,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,151,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,152,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,153,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,154,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,155,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,156,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,157,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,158,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,159,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,160,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,161,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,162,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,163,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,164,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,165,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,166,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,167,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,168,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,169,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,170,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,171,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,172,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,173,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,174,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,175,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,176,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,177,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,178,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,179,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
2024-11-26,180,1,"[0.5501127243041992, -0.2451518476009369, 0.012608887627720833, 0.6419379711151123, 0.06590347737073898]",2.539110469818115,0
