Date,Episode,Total_Reward,Total_Loss
2024-12-02,367,-394.3278097696226,16.05309907478684
2024-12-02,368,-394.66639650923685,16.19678729666585
2024-12-02,369,-395.2101765829929,17.99702249491444
2024-12-02,370,-395.0621265234778,16.42730168379841
2024-12-02,371,-395.07346707024954,16.424803848315232
2024-12-02,372,-395.04551443195095,16.976668641840497
2024-12-02,373,-394.1175080208059,16.32197751351287
2024-12-02,374,-394.8027686145357,17.457547227389682
2024-12-02,375,-392.39778941237483,15.053622426835334
2024-12-02,376,-393.3661517444857,16.883703884965527
2024-12-02,377,-394.6063077699041,16.015102884442307
2024-12-02,378,-395.1015620106287,17.208412260744506
2024-12-02,379,-393.47745195049674,16.12340303543335
2024-12-02,380,-392.7689517031607,15.049542000942902
2024-12-02,381,-394.88357706970373,17.067212833678884
2024-12-02,382,-393.7568598883412,15.287106136851849
2024-12-02,383,-394.1696988422977,15.230391033143455
2024-12-02,384,-391.56504429402037,13.502817195726767
2024-12-02,385,-392.20687807036944,12.624109028617106
2024-12-02,386,-393.9725427570518,15.14595708819381
2024-12-02,387,-392.55774004653,15.134533561788297
2024-12-02,388,-396.56566097747634,18.41500117808177
2024-12-02,389,-393.3282464431573,15.562649264097562
2024-12-02,390,-392.45429853385247,14.960625880475483
2024-12-02,391,-393.68447143161876,16.867934247574187
2024-12-02,392,-392.1453184513743,14.004364090367467
2024-12-02,393,-392.6535036723255,14.395475847843876
2024-12-02,394,-393.67237207425933,14.709641170955827
2024-12-02,395,-391.96481693745324,14.4790806710969
2024-12-02,396,-391.01095408194027,12.711315835328884
2024-12-02,397,-394.32105887538677,16.44010992389963
2024-12-02,398,-392.37274996769264,14.824464160093715
2024-12-02,399,-395.8478708761366,17.545271862377184
2024-12-02,400,-393.905230584732,15.96879586686079
2024-12-02,401,-391.0601261973554,12.359130935415426
2024-12-02,402,-393.0378039330459,15.020901858515117
2024-12-02,403,-392.8437217274363,14.466430109324282
2024-12-02,404,-394.69760739152093,15.865294498122514
2024-12-02,405,-393.10536262142307,15.833846628547443
2024-12-02,406,-393.12951873406035,15.911688621331646
2024-12-02,407,-393.2253964551039,15.558324501944197
2024-12-02,408,-395.0408758527179,14.083520454429058
2024-12-02,409,-394.075054700005,14.437458938746062
2024-12-02,410,-393.1988849859306,14.68663284942667
2024-12-02,411,-391.99443814222104,13.808478264614477
2024-12-02,412,-393.73965149643914,16.05619258700154
2024-12-02,413,-392.90747597325793,14.182008215143043
2024-12-02,414,-391.6270631686647,12.539979205777755
2024-12-02,415,-393.74305923557955,14.13022896956718
2024-12-02,416,-391.8421926009122,14.231375833872633
2024-12-02,417,-391.7106150434171,14.773786106737326
2024-12-02,418,-392.4450187084694,14.648726801175963
2024-12-02,419,-393.4902655926518,15.79907858665773
2024-12-02,420,-392.02252931017705,14.551384934824052
2024-12-02,421,-391.1035461707808,12.353697568088718
2024-12-02,422,-393.6839193642457,12.632323636763918
2024-12-02,423,-394.03779594521694,15.671617796576609
2024-12-02,424,-393.57261257157563,14.729266839610414
2024-12-02,425,-391.95106959113997,13.81738676097041
2024-12-02,426,-392.4828032961327,14.807063000691178
2024-12-02,427,-392.4710188073923,13.690374164116747
2024-12-02,428,-392.2722233219478,13.514904533196084
2024-12-02,429,-388.66052893118245,10.89444341014115
2024-12-02,430,-391.671227577288,14.334291885344296
2024-12-02,431,-391.94488662991245,14.247360520629073
2024-12-02,432,-391.4492768836627,13.38368368478383
2024-12-02,433,-393.4365697204647,15.264339725003097
2024-12-02,434,-393.2994887299779,15.2915603635233
2024-12-02,435,-394.26631842119446,14.096152439642692
2024-12-02,436,-392.5727423730666,14.046540764639376
2024-12-02,437,-390.9261294930588,13.273718347723623
2024-12-02,438,-394.34173846349927,16.592058989225368
2024-12-02,439,-391.9137483668326,13.453631122160203
2024-12-02,440,-392.00550701619363,14.01308909703719
2024-12-02,441,-394.31335313729585,15.822490194793115
2024-12-02,442,-392.89812274989265,14.204153342661984
2024-12-02,443,-391.6982248224529,11.777077473067076
2024-12-02,444,-392.21546231152394,12.816302273856884
2024-12-02,445,-392.99310175114914,15.545343305272363
2024-12-02,446,-394.85358925293224,16.162841602642615
2024-12-02,447,-392.65257420415537,14.207046722044856
2024-12-02,448,-395.58341107617304,16.153272872531158
2024-12-02,449,-395.88901775255323,16.800024004467296
2024-12-02,450,-390.3614575792049,11.016853396147392
2024-12-02,451,-392.60880463445545,13.760816450937964
2024-12-02,452,-391.99347126797187,13.651105939050385
2024-12-02,453,-394.99320091753157,15.422734445729859
2024-12-02,454,-392.8037970855459,13.245190761403787
2024-12-02,455,-393.2955524519937,12.865339809601938
2024-12-02,456,-392.56003844203707,12.90260184886951
2024-12-02,457,-391.1812211896664,11.198965813165005
2024-12-02,458,-391.75575273906543,12.986384178172019
2024-12-02,459,-391.0163106668331,12.914948921321798
2024-12-02,460,-391.6047645711468,13.075067063550666
2024-12-02,461,-392.32751165384116,12.955664554616003
2024-12-02,462,-393.9240518474378,15.126122503897822
